source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,RT @DanScavino: #WashYourHands #SlowTheSpread#COVIDー19🌐https://t.co/dtE12cgFxs https://t.co/nXLoa9kmNY,03-25-2020 12:15:30,11797,0,false,1242787188850528257
Twitter for iPhone,RT @LouDobbs: ⁦Real leadership: @realDonaldTrump⁩ says there's 'light at the end of the tunnel' as White House pitches $6T coronavirus stim…,03-25-2020 11:17:25,5497,0,false,1242772572489560064
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/wSJapMcrkl,03-24-2020 21:44:04,8320,0,false,1242567884813017090
Twitter for iPhone,RT @USNavy: Underway - Steaming to Assist!#USNSMercy departs Naval Base San Diego in support of the nation's #COVID19 response efforts. R…,03-24-2020 21:42:37,11005,0,false,1242567522886586368
Twitter for iPhone,RT @NanHayworth: Hey @TheDemocrats what does the Kennedy Center have to do with COVID-19?Asking for 327 million friends,03-24-2020 11:42:02,14230,0,false,1242416380298907649
Twitter for iPhone,RT @AndrewCMcCarthy: Our experience suggests that hydroxychloroquine should be a first-line treatment for Covid-19. We can use it to save l…,03-24-2020 04:10:05,9200,0,false,1242302644498108416
Twitter for iPhone,The Hill/HarrisX: 61% to 39% Approval Rating on handling of Coronavirus situation. Thank you!,03-24-2020 03:43:45,14445,72652,false,1242296014633086976
Twitter for iPhone,RT @JudiciaryGOP: A climate change study on aviation to combat #COVIDー19? Is this a joke @SpeakerPelosi?  How does that help average Ame…,03-24-2020 02:30:04,15397,0,false,1242277474580520961
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/Ciwe6T4Dr2,03-23-2020 22:11:48,8998,0,false,1242212479637360640
Twitter for iPhone,A great early result from a drug that will start tomorrow in New York and other places! #COVIDー19 https://t.co/4F4Qk4WFtK,03-23-2020 16:05:53,56226,175907,false,1242120391054757900
Twitter for iPhone,RT @SecGeneScalia: .@POTUS signed the bipartisan Families First Coronavirus Response Act last night to support Americans affected by COVID-…,03-23-2020 12:47:09,7990,0,false,1242070379184697347
Twitter for iPhone,RT @KamVTV: MSNBC at Coronavirus presser: You were not prepared in beginning of outbreak of virus. Trump: In the beginning when I halted…,03-23-2020 12:41:01,20387,0,false,1242068833189462017
Twitter for iPhone,RT @RandPaul: Senator Rand Paul has tested positive for COVID-19. He is feeling fine and is in quarantine. He is asymptomatic and was teste…,03-23-2020 12:32:55,19618,0,false,1242066796598919170
Twitter for iPhone,RT @DonaldJTrumpJr: WHO Spread False Chinese Government Propaganda: Coronavirus Not Contagious Among Humans  https://t.co/Wf0NpA9o7t,03-23-2020 12:24:23,17173,0,false,1242064648070991872
Twitter for iPhone,RT @WhiteHouse: .@FEMA_Pete: FEMA is providing critical support to the Coronavirus response efforts of state local and tribal governments…,03-23-2020 00:38:25,5443,0,false,1241886986455130113
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/bPsEAcwjwb,03-22-2020 21:56:28,9250,0,false,1241846230994558978
Twitter for iPhone,RT @senatemajldr: Senate Republicans’ proposal the Coronavirus Aid Relief and Economic Security Act will get cash assistance in the han…,03-22-2020 13:34:18,6617,0,false,1241719854752768000
Twitter for iPhone,RT @senatemajldr: The past two days of intense bipartisan talks are very close to a resolution. An update on the Coronavirus Aid Relief &amp;…,03-22-2020 13:27:04,3802,0,false,1241718037839052801
Twitter for iPhone,RT @GOPChairwoman: Together we will win this war against coronavirus.  “This has been a week of national action and of great national sol…,03-22-2020 10:27:05,5506,0,false,1241672743193645056
Twitter for iPhone,RT @HeyPeggyGG: @TeamCavuto @ltgrusselhonore Coronavirus or no coronavirus Preident @realDonaldTrump hands down should be re-elected based…,03-22-2020 10:17:44,3283,0,false,1241670387341066242
Twitter for iPhone,RT @TeamCavuto: .@SenJohnKennedy to guest host @cvpayne: Our economy is going to take a short-term hit from the COVID-19 outbreak but I do…,03-22-2020 10:12:33,2502,0,false,1241669084791615488
Twitter for iPhone,RT @Judgenap: Maintaining Freedom in America During Coronavirus Madnesshttps://t.co/gxUMEp0CU9,03-22-2020 10:10:53,2563,0,false,1241668665583513600
Twitter for iPhone,RT @Varneyco: The Trump Administration is considering providing direct financial relief to individuals affected by the #coronavirus. Former…,03-22-2020 10:09:57,2845,0,false,1241668429943320576
Twitter for iPhone,RT @MariaBartiromo: Why Tom Cotton and Others Are Right To Question Where Coronavirus Started | The National Interest ⁦@SundayFutures⁩ ⁦@Fo…,03-22-2020 10:03:58,4001,0,false,1241666926201446406
Twitter for iPhone,RT @Scavino45: A MESSAGE FROM @StateDept @SecPompeo. #COVID19 🌐https://t.co/s6BGagG63J🌐https://t.co/EBuzMFrvIC🌐https://t.co/sWQ2wQNxtC…,03-22-2020 10:00:38,4685,0,false,1241666084362747905
Twitter for iPhone,RT @SenatorLankford: Remember the best places to stay up to date with the latest #COVID19 developments: @WhiteHouse @CDCgov @healthyoklah…,03-22-2020 09:45:21,1145,0,false,1241662239897260032
Twitter for iPhone,RT @MikeCrapo: Over the past week blood centers throughout the country have experienced a significant drop in donations due to #COVID19. I…,03-22-2020 09:44:16,1362,0,false,1241661965912678400
Twitter for iPhone,RT @sendavidperdue: Appreciate the opportunity to talk with Georgia Hospital Association members about the #coronavirus response and how we…,03-22-2020 09:42:50,1131,0,false,1241661607274590208
Twitter for iPhone,RT @CVSHealth: .@cvspharmacy waiving charges for home delivery of prescription medications due to the COVID-19 pandemic. Learn more: https:…,03-22-2020 03:40:36,2809,0,false,1241570447344447488
Twitter for iPhone,RT @kayleighmcenany: If you &amp; CNN would have paid attention to the White House coronavirus briefing you would have the answer.“We have p…,03-22-2020 03:31:19,10936,0,false,1241568109481332736
Twitter for iPhone,RT @RyanAFournier: Fact:Under President Trump the process of getting a coronavirus vaccine into testing has occurred at one of the FASTE…,03-22-2020 03:20:20,12009,0,false,1241565348765347841
Twitter for iPhone,RT @MichaelCoudrey: Everyone who thinks coronavirus is harmless or doesn’t matter should rethink that opinion immediately.This is an extr…,03-21-2020 16:04:01,8685,0,false,1241395145070780416
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump's early decisive travel restrictions slowed the Coronavirus' spread to our shores—and we are do…,03-20-2020 18:39:04,8368,0,false,1241071776530157568
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/km5CdvLvGG,03-20-2020 15:50:53,9277,0,false,1241029454899621890
Twitter for iPhone,RT @SenShelby: The Senate remains in session this week working to pass monumental legislation to combat the Coronavirus &amp; help the American…,03-20-2020 04:43:32,3806,0,false,1240861506968977409
Twitter for iPhone,RT @JohnCornyn: Do you know the symptoms of #COVID19? Difficulty breathing persistent pain or pressure in the chest confusion bluish lip…,03-20-2020 04:43:20,5417,0,false,1240861459053248512
Twitter for iPhone,RT @SenHydeSmith: #Telehealth is a valuable tool to provide care &amp; protect people in this #COVID19pandemic. Pleased @realdonaldtrump &amp; task…,03-20-2020 04:43:10,3580,0,false,1240861417714089985
Twitter for iPhone,RT @SenCoryGardner: We need to provide real relief to American workers who have been impacted by #COVID19 and we need to do it right now.…,03-20-2020 04:42:07,3232,0,false,1240861150990012416
Twitter for iPhone,RT @SenatorRisch: 🚨Attention Idaho small business owners🚨 If your business has been disrupted or impacted by coronavirus fill out a form w…,03-20-2020 04:39:12,2797,0,false,1240860417255264256
Twitter for iPhone,RT @MarshaBlackburn: ICYMI: This afternoon I held a Facebook town hall to discuss our response to the coronavirus. https://t.co/K3H2fP2xCz,03-20-2020 04:38:52,3112,0,false,1240860336074428416
Twitter for iPhone,RT @SenateGOP: "In the fight against the coronavirus the Trump administration is not just taking a whole of government approach but a who…,03-20-2020 04:38:28,3221,0,false,1240860233251131392
Twitter for iPhone,RT @ChuckGrassley: 2day the Senate is expected to vote on the bipartisan House bill to provide relief to workers affected by coronavirus I’…,03-20-2020 04:38:04,2702,0,false,1240860133338624000
Twitter for iPhone,RT @SenBillCassidy: We must stop the spread of #coronavirus. I support social distancing measures taken on the federal state and local l…,03-20-2020 04:30:54,2710,0,false,1240858331499110400
Twitter for iPhone,RT @senrobportman: Just voted to pass the Families First Coronavirus Response Act providing:- Free coronavirus testing- Paid sick leave…,03-20-2020 04:30:22,2825,0,false,1240858196421619713
Twitter for iPhone,RT @NBCNews: JUST IN: US Senate passes coronavirus relief bill that would provide for free coronavirus testing paid family and sick leave…,03-20-2020 04:29:21,3706,0,false,1240857939595931650
Twitter for iPhone,RT @SenFinance: Chairman @ChuckGrassley on the passage of the Families First Coronavirus Response Act:✓ Increased paid sick leave✓ Incr…,03-20-2020 04:28:51,2060,0,false,1240857815780073473
Twitter for iPhone,RT @GrassleyPress: BREAKING → The Families First Coronavirus Response Act is heading to President @realDonaldTrump’s desk. https://t.co/po6…,03-20-2020 04:27:34,2135,0,false,1240857490365038593
Twitter for iPhone,RT @Scavino45: Last night in the Oval Office @POTUS @realDonaldTrump signed into law: H.R. 6201 the “Families First Coronavirus Response…,03-20-2020 04:24:44,3944,0,false,1240856775974424576
Twitter for iPhone,RT @SenateGOP: ✓ SIGNED by @realDonaldTrumpThe Families First Coronavirus Response Act is now law.,03-20-2020 04:22:51,2938,0,false,1240856304551329792
Twitter for iPhone,RT @GrassleyPress: By working together and doing our part our country will get through #COVID19.+ Keep your distance from others+ Work…,03-20-2020 04:22:30,2049,0,false,1240856217246973952
Twitter for iPhone,RT @senatemajldr: The American people are strong. The American people will win this fight against the coronavirus.The Senate’s job is to…,03-20-2020 04:19:53,5154,0,false,1240855556522459137
Twitter for iPhone,RT @senatemajldr: The Coronavirus Aid Relief &amp; Economic Security Act proposes bold action on four urgent priorities:1. Direct financial…,03-20-2020 04:18:51,4088,0,false,1240855295557066752
Twitter for iPhone,America’s Private Sector is stepping up to help us be STRONG! Many of the Nation’s distillers large and small are producing and donating hand sanitizer to help fight #COVID19. THANK YOU! https://t.co/bcjKA9Janw,03-19-2020 22:23:48,20917,86794,false,1240765945968234496
Twitter for iPhone,RT @Surgeon_General: Everyone can do their part to respond to #COVID19. Part of preparedness is a robust blood supply. Please continue to #…,03-19-2020 18:01:56,5892,0,false,1240700043499204609
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/uvFZaWbcME,03-19-2020 15:32:16,7881,0,false,1240662378670366722
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/3WQV4egsWc,03-18-2020 16:08:19,10281,0,false,1240309065374457857
Twitter for iPhone,RT @CDCgov: Everyone can help prevent the spread of #COVID19. Call your doctor if you develop symptoms have been in close contact with a p…,03-18-2020 03:40:53,8242,0,false,1240120968988823554
Twitter for iPhone,RT @NIHDirector: #NIH has today launched a Phase 1 #clinicaltrial evaluating a vaccine candidate for #coronavirus #COVID19. This trial is e…,03-18-2020 03:40:33,8822,0,false,1240120882179256324
Twitter for iPhone,RT @NIH: Launched in record speed #NIH started enrollment for a Phase 1 #clinicaltrial of an investigational vaccine for #COVID19 for heal…,03-18-2020 03:40:19,5344,0,false,1240120825119936514
Twitter for iPhone,RT @nlm_news: The National Library of Medicine at #NIH is proud to be working with @WHOSTP and others to make #coronavirus-related data ava…,03-18-2020 03:39:55,3324,0,false,1240120723382898689
Twitter for iPhone,RT @NIHDirector: As part of the #NIH response to #COVID19 NIH’s @nlm_news is working with @WHOSTP and others to make #coronavirus-related…,03-18-2020 03:39:42,3246,0,false,1240120668043317250
Twitter for iPhone,RT @SteveFDA: Today FDA took two additional significant diagnostic actions during the #COVID19 outbreak by issuing two Emergency Use Autho…,03-18-2020 03:39:20,3227,0,false,1240120575156195329
Twitter for iPhone,RT @NIH: News: New #coronavirus stable for hours on surfaces https://t.co/TUrmn50ZSn #COVID19,03-18-2020 03:39:04,4437,0,false,1240120509989347329
Twitter for iPhone,RT @NIH: Thanks for your support following the launch of an investigational vaccine for #COVID19. We are proud of our hardworking #NIH comm…,03-18-2020 03:38:30,3607,0,false,1240120369123594242
Twitter for iPhone,RT @NIH: #COVID19 is an emerging rapidly evolving situation. Learn about the basics like symptoms &amp; what to do if you are sick; and see th…,03-18-2020 03:37:56,3181,0,false,1240120224818630660
Twitter for iPhone,RT @TIME: Officials said the president has authority to take such action during pandemics like the coronavirus outbreak https://t.co/F1hL6U…,03-18-2020 03:37:27,5692,0,false,1240120104135938060
Twitter for iPhone,RT @AjitPaiFCC: In wake of #Covid_19 outbreak telework remote learning and telehealth are key. We must ensure that Americans don't lose…,03-18-2020 03:34:47,3979,0,false,1240119430371295232
Twitter for iPhone,RT @SteveScalise: .@realDonaldTrump has taken decisive action to combat Coronavirus:– Stopped flights early– Partnered w/ the private se…,03-17-2020 19:18:18,14483,0,false,1239994487813877760
Twitter for iPhone,RT @HouseGOP: Follow these coronavirus guidelines from the @WhiteHouse to keep our families and communities safe:▪️ Practice Social Distan…,03-17-2020 19:17:30,4898,0,false,1239994286156001282
Twitter for iPhone,RT @senrobportman: Everyone of us has a critical role to play in slowing the spread of #coronavirus. ➡️ Wash your hands and practice good…,03-17-2020 19:16:26,3361,0,false,1239994016655163392
Twitter for iPhone,RT @BillCassidy: The White House Coronavirus Task Force and @realDonaldTrump announced new guidelines every American should follow to save…,03-17-2020 19:15:30,3546,0,false,1239993783338573824
Twitter for iPhone,RT @SenateCommerce: As you take precautions to avoid the #Coronavirus take steps to help prevent your devices from catching viruses too.…,03-17-2020 19:14:40,3234,0,false,1239993573409505282
Twitter for iPhone,RT @SeemaCMS: Through the 1135 waiver #Medicare beneficiaries who are at higher risk for #COVID19 will be able to receive a specific set…,03-17-2020 19:13:12,4075,0,false,1239993204784668672
Twitter for iPhone,RT @GovMurphy: We MUST #FlattenTheCurve of the spread of coronavirus. Social distancing closing schools limiting non-essential business…,03-17-2020 19:07:34,3998,0,false,1239991786145275904
Twitter for iPhone,RT @WVGovernor: Today we continued to take proactive steps as part of our ongoing preparations for #COVID19. We've been blessed in #WV to n…,03-17-2020 18:58:44,3103,0,false,1239989565240365058
Twitter for iPhone,RT @LouisianaGov: As Louisianans we must practice social distancing to slow the spread of COVID-19 flatten the curve and help keep everyo…,03-17-2020 18:58:06,3194,0,false,1239989402190954497
Twitter for iPhone,RT @GovernorKayIvey: .@POTUS just released further recommendations regarding #COVID19. Please help spread this important information. Remem…,03-17-2020 18:56:13,3276,0,false,1239988928716955648
Twitter for iPhone,RT @Mike_Pence: We’re asking every American to partner with us in the effort to combat the Coronavirus and be mindful of our vulnerable sen…,03-17-2020 18:36:46,6565,0,false,1239984033645371394
Twitter for iPhone,RT @Mike_Pence: All of our health experts agree you do not need the results of Coronavirus testing to know what you should do. Every Ameri…,03-17-2020 18:36:44,6674,0,false,1239984027764961280
Twitter for iPhone,RT @WhiteHouse: NEW: Medicare will dramatically expand telehealth services in response to the Coronavirus.Medicare patients can now visit…,03-17-2020 18:33:53,6512,0,false,1239983310220247042
Twitter for iPhone,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/u2AZ7iT4Ob,03-17-2020 15:41:02,7775,0,false,1239939812800581632
Twitter for iPhone,RT @LindseyGrahamSC: President Trump’s decision to declare a national emergency over the #coronavirus pandemic is the right call.  It wil…,03-17-2020 12:24:20,7118,0,false,1239890309829611521
Twitter for iPhone,RT @CDCgov: Social distancing can help slow the spread of #COVID19 in affected communities. This means avoiding crowded places and maintain…,03-17-2020 12:22:47,7679,0,false,1239889917620162560
Twitter for iPhone,RT @AFP: #UPDATE The first human trial to evaluate a candidate vaccine against the new coronavirus has begun in Seattle US health official…,03-17-2020 03:46:38,10496,0,false,1239760027684081666
Twitter for iPhone,RT @kayleighmcenany: Sleepy Joe is SO CONFUSED. Joe has...- Called the coronavirus “SARS”- Called the coronavirus the “swine flu”- Ca…,03-16-2020 05:00:13,16263,0,false,1239416156802482176
Twitter for iPhone,RT @Google_Comms: Statement from Verily: "We are developing a tool to help triage individuals for Covid-19 testing. Verily is in the early…,03-15-2020 18:09:26,11999,0,false,1239252379775709184
Twitter for iPhone,There will be a News Conference by the CoronaVirus Task Force today at the White House 5 P.M. @VP  We are working closely with the Governors of our Country’s great States which are a very big factor. They are working hard along with us to get the job properly done.....,03-15-2020 17:02:00,17163,73218,false,1239235409491767298
Twitter for iPhone,Just had a nice conversation with Prime Minister @JustinTrudeau of Canada. Great to hear that his wonderful wife Sophie is doing very well. The United States and Canada will continue to coordinate closely together on COVID-19.,03-14-2020 19:06:09,15236,94279,false,1238904264908582914
Twitter for iPhone,COVID-19 UPDATE https://t.co/xzSHlNiS9K,03-14-2020 17:54:49,13544,53325,false,1238886316013760519
Twitter for iPhone,Just finished a meeting on Covid-19 in the Situation Room news conference coming up shortly. https://t.co/JaNDpyMWjL https://t.co/x9lSEXjnea,03-14-2020 16:14:08,11234,51491,false,1238860976176467969
Twitter for iPhone,Attending meetings on Covid-19 in the White House. Working with States and local governments many of whom have done a great job. Full report latter!,03-14-2020 13:45:56,16309,98306,false,1238823680735612930
Twitter for iPhone,RT @RealCandaceO: Good news on the coronavirus you won’t find anywhere else:-China has closed down its last coronavirus hospital. Not eno…,03-14-2020 11:46:33,25444,0,false,1238793635879141381
Twitter for iPhone,Good teamwork between Republicans &amp; Democrats as the House passes the big CoronaVirus Relief Bill. People really pulled together. Nice to see!,03-14-2020 11:37:24,21946,146459,false,1238791333252399104
Twitter for iPhone,RT @GOPChairwoman: The @realDonaldTrump administration’s coronavirus response has delivered “innovative solutions…at unprecedented speed.”…,03-14-2020 04:56:02,8226,0,false,1238690325822128128
Twitter for iPhone,RT @TeamTrump: MUST READ: Joe Biden Plagiarizes President @realDonaldTrump’s #Coronavirus Plan!https://t.co/nr5uEjOJUt,03-14-2020 03:58:43,9025,0,false,1238675903791747073
Twitter for iPhone,RT @kayleighmcenany: Joe Biden just lied saying coronavirus tests should be in the millions not thousands. Has anyone told Joe that 1 m…,03-14-2020 03:58:07,20681,0,false,1238675751882326016
Twitter for iPhone,RT @SaraCarterDC: Trump Declares National Emergency Over Coronavirus Solutions Spur Wall Street Rally Incredible what can be done w/ rig…,03-14-2020 03:56:29,7414,0,false,1238675339854983169
Twitter for iPhone,I fully support H.R. 6201: Families First CoronaVirus Response Act which will be voted on in the House this evening. This Bill will follow my direction for free CoronaVirus tests and paid sick leave for our impacted American workers. I have directed....,03-14-2020 00:42:25,24754,119568,false,1238626501555298308
Twitter for iPhone,I will be having a news conference today at 3:00 P.M. The White House. Topic: CoronaVirus!,03-13-2020 14:55:34,29255,150487,false,1238478818135945216
Twitter for iPhone,To this point and because we have had a very strong border policy we have had 40 deaths related to CoronaVirus. If we had weak or open borders that number would be many times higher!,03-13-2020 14:52:59,30625,158720,false,1238478167695863817
Twitter for iPhone,RT @GOPChairwoman: Joe Biden has no ground to stand on politicizing coronavirus or attacking @realDonaldTrump.https://t.co/ps7dKDuPtg,03-13-2020 10:25:03,11460,0,false,1238410739695697920
Twitter for iPhone,RT @SenatorFischer: Today the Senate could have passed my bill w/ @SenatorSinema to address the shortage of respirators during this #COVID1…,03-13-2020 02:38:28,11418,0,false,1238293321577046016
Twitter for iPhone,RT @USATODAY: Viking Cruises cancels all cruises until May 1 due to coronavirus pandemic https://t.co/EGiOedfQx9,03-13-2020 01:34:05,4787,0,false,1238277115444891656
Twitter for iPhone,RT @BW: This German biotech company has made kits with 4 million coronavirus tests since the outbreak began https://t.co/KQczW0srBr,03-13-2020 00:35:33,8929,0,false,1238262388069208065
Twitter for iPhone,RT @SenateGOP: We're ALL in this together.And we can ALL do our part to help stop the spread of coronavirus.⬇️ Here's how ⬇️ https://t.…,03-12-2020 21:09:12,8277,0,false,1238210455207849993
Twitter for iPhone,108 countries are dealing with the CoronaVirus problem some of which we are helping!,03-12-2020 20:02:21,22609,139490,false,1238193633825882113
Twitter for iPhone,RT @CDCgov: Everyone can help prevent the spread of #COVID19. Call your doctor if you develop symptoms have been in close contact with a p…,03-12-2020 13:54:35,5938,0,false,1238101083303620608
Twitter for iPhone,RT @CDCtravel: #CDCTRAVELNOTICE: #Coronavirus in most of #Europe. CDC recommends avoiding all nonessential travel to most of Europe. More i…,03-12-2020 13:53:56,4496,0,false,1238100917586726913
Twitter for iPhone,RT @SeemaCMS: Thank you @Humana for your dedication to public health and safety as we work to stop #COVID19.,03-12-2020 13:52:04,3097,0,false,1238100450668417027
Twitter for iPhone,RT @SeemaCMS: Thanks @UnitedHealthGrp for helping ensure your communities have coverage for the #COVID19 testing and treatment they need.,03-12-2020 13:51:52,2807,0,false,1238100399049060353
Twitter for iPhone,RT @SeemaCMS: To ensure individuals who may be impacted by #COVID19 have access to care @CMSGov is encouraging states to utilize existing…,03-12-2020 13:51:19,2806,0,false,1238100260507049984
Twitter for iPhone,RT @SecAzar: Here are some simple steps that every American and community can take to help decrease the spread of the #coronavirus at work…,03-12-2020 13:51:02,4435,0,false,1238100187580686339
Twitter for iPhone,RT @HHSGov: Watch this video to learn how you can help prevent the spread of respiratory diseases like the novel #coronavirus (#COVID19). T…,03-12-2020 13:50:02,3961,0,false,1238099937411334145
Twitter for iPhone,RT @NIHDirector: How can the structure of a spike protein found on #coronavirus responsible for the #COVID-19 #outbreak help in its diagnos…,03-12-2020 13:49:18,3354,0,false,1238099754355167233
Twitter for iPhone,RT @CDCgov: Join CDC for a Twitter Q&amp;A on #COVID19. CDC Deputy Director for Infectious Diseases Dr. Jay Butler will answer questions abou…,03-12-2020 13:47:14,3325,0,false,1238099231770054656
Twitter for iPhone,RT @CDCgov: #Childcare Programs: Plan &amp; prepare for #COVID19 in your community:• Review update &amp; implement emergency operations plans for…,03-12-2020 13:47:03,3258,0,false,1238099186022789121
Twitter for iPhone,RT @CDCgov: Older adults &amp; people with a severe chronic medical condition: Prepare in advance for the possibility of a #COVID19 outbreak in…,03-12-2020 13:46:53,6778,0,false,1238099144872525825
Twitter for iPhone,RT @ChadPergram: Trump says SBA will provide capital/liquidity to firms impacted by coronavirus. Will provide low interest loans,03-12-2020 13:43:41,3244,0,false,1238098341210148864
Twitter for iPhone,RT @JenniferJJacobs: Trump’s new coronavirus travel prohibitions will not apply to the trade and cargo that flow between Europe and the Uni…,03-12-2020 13:40:37,3261,0,false,1238097569403764737
Twitter for iPhone,RT @ScottGottliebMD: We updated our data on total #coronavirus testing capacity in U.S. Remember our figures for total capacity do not ref…,03-12-2020 13:29:22,3319,0,false,1238094736931651585
Twitter for iPhone,RT @ScottGottliebMD: From @FaceTheNation on #COVID19. The next few months will be hard. We'll get through this. Ultimately we'll have a tre…,03-12-2020 13:28:05,2975,0,false,1238094412145741824
Twitter for iPhone,RT @RyanAFournier: 77% of Americans are confident in the Trump Administration’s ability to handle the coronavirus.Just 58% of Americans w…,03-12-2020 09:54:44,14314,0,false,1238040722391150592
Twitter for iPhone,The Media should view this as a time of unity and strength. We have a common enemy actually an enemy of the World the CoronaVirus. We must beat it as quickly and safely as possible. There is nothing more important to me than the life &amp; safety of the United States!,03-11-2020 22:04:26,49526,254549,false,1237861968721010689
Twitter for iPhone,I am fully prepared to use the full power of the Federal Government to deal with our current challenge of the CoronaVirus!,03-11-2020 19:18:35,28409,156489,false,1237820230296010752
Twitter for iPhone,I want to thank all of our Great Government officials on the CoronaVirus Task Force who are working around the clock in response to the CoronaVirus. Continue to check https://t.co/boZM2NePJW for updates and follow all recommendations that are available....,03-11-2020 19:17:50,13809,55034,false,1237820042735226887
Twitter for iPhone,....Together we are putting into policy a plan to prevent detect treat and create a vaccine against CoronaVirus to save lives in America and the world. America will get it done!,03-11-2020 18:52:45,12441,57851,false,1237813728558678026
Twitter for iPhone,Someone needs to tell the Democrats in Congress that CoronaVirus doesn’t care what party you are in. We need to protect ALL Americans!,03-11-2020 18:50:10,35525,165578,false,1237813081394348034
Twitter for iPhone,Vanity Fair Magazine which will soon be out of business and their third rate Fake reporters who make up sources which don’t exist wrote yet another phony &amp; boring hit piece. The facts are just the opposite. Our team is doing a great job with CoronaVirus!,03-11-2020 14:22:00,21305,94745,false,1237745593876873217
Twitter for iPhone,RT @Mike_Pence: Keep yourself and those around you safe from the Coronavirus: https://t.co/XHz9BWzxq0,03-10-2020 16:07:23,13987,0,false,1237409728474615808
Twitter for iPhone,Our CoronaVirus Team has been doing a great job. Even Democrat governors have been VERY complimentary!,03-10-2020 14:44:11,13031,68152,false,1237388788776800256
Twitter for iPhone,RT @alx: .@trish_regan didn’t say Coronavirus is a scam.. she’s talking about how Democrats are blaming Trump for it.,03-10-2020 04:45:42,9308,0,false,1237238176147812353
Twitter for iPhone,RT @WhiteHouse: LIVE: Members of the Coronavirus Task Force Hold a Press Briefing https://t.co/QkF20ooYl5,03-09-2020 22:34:14,9088,0,false,1237144694548725760
Twitter for iPhone,So last year 37000 Americans died from the common Flu. It averages between 27000 and 70000 per year. Nothing is shut down life &amp; the economy go on. At this moment there are 546 confirmed cases of CoronaVirus with 22 deaths. Think about that!,03-09-2020 14:47:59,83030,291234,false,1237027356314869761
Twitter for iPhone,Great job being done by the @VP and the CoronaVirus Task Force. Thank you!,03-09-2020 13:11:47,14505,73246,false,1237003145743605761
Twitter for iPhone,The Fake News Media and their partner the Democrat Party is doing everything within its semi-considerable power (it used to be greater!) to inflame the CoronaVirus situation far beyond what the facts would warrant. Surgeon General “The risk is low to the average American.”,03-09-2020 11:20:43,25985,90579,false,1236975196642390022
Twitter for iPhone,RT @charliekirk11: Let me get this straight:Democrats and the mainstream media are trying to incite panic over the Coronavirus...Yet th…,03-09-2020 11:11:04,24646,0,false,1236972768308203520
Twitter for iPhone,RT @DrPaulGosar: Also. There seems to be a Leftist trope that the Covid19 is a “hoax.”   You do a disservice by spreading fake information.…,03-09-2020 10:36:12,7255,0,false,1236963992427540480
Twitter for iPhone,RT @thedailybeast: Surgeon General Jerome Adams used his comments to downplay the risk of coronavirus to the president https://t.co/PA6a3Dv…,03-09-2020 05:07:31,4600,0,false,1236881279121047553
Twitter for iPhone,We have a perfectly coordinated and fine tuned plan at the White House for our attack on CoronaVirus. We moved VERY early to close borders to certain areas which was a Godsend. V.P. is doing a great job. The Fake News Media is doing everything possible to make us look bad. Sad!,03-08-2020 12:45:45,32194,146014,false,1236634209516752896
Twitter for iPhone,RT @WhiteHouse: President @realDonaldTrump signed the $8.3 billion funding bill to combat Coronavirus and defend the health and safety of t…,03-08-2020 04:04:06,9972,0,false,1236502931509252097
Twitter for iPhone,RT @seanhannity: @realdonaldTrump  Donates His Quarterly Salary to Help Fight Coronavirus Find Vaccine https://t.co/k6ihTvlKls,03-08-2020 04:02:15,8063,0,false,1236502466407038976
Twitter for iPhone,RT @Mike_Pence: As a result of President @realDonaldTrump’s leadership every state lab in the Country can now conduct Coronavirus testing.…,03-08-2020 04:01:33,11028,0,false,1236502287268356096
Twitter for iPhone,Spoke to Governor @GavinNewsom early this morning about the cruise ship quarantined off the California Coast. CoronaVirus test kits have been delivered testing is taking place now. https://t.co/Pqda00HVCC,03-06-2020 15:47:58,13078,52003,false,1235955288064135168
Twitter for iPhone,It is FAKE NEWS that @HHSGov @SecAzar is “sidelined” from the great job he is doing on the CoronaVirus Task Force. He has the total confidence of the @VP and myself and is doing a fantastic job as the numbers would indicate!,03-06-2020 15:38:06,15204,64081,false,1235952805581447173
Twitter for iPhone,Gallup just gave us the highest rating ever for the way we are handling the CoronaVirus situation. The April 2009-10 Swine Flu where nearly 13000 people died in the U.S. was poorly handled. Ask MSDNC &amp; lightweight Washington failure @RonaldKlain who the President was then?,03-05-2020 20:34:49,17909,72791,false,1235665090432708608
